96
96.029
96.042
96.041
96.047
96.027
96.067
96.064
96.104
96.104
96.119
96.076
96.053
96.081
96.06
96.07
96.057
96.05
96.013
95.981
96.006
96.005
95.985
95.967
95.99
95.99
96.003
96.013
96.03
96.038
96.003
96.012
96.039
96.054
95.992
95.986
95.979
95.988
95.976
95.978
96.019
96.038
96.043
96.017
96.014
96.017
96.002
95.994
96.004
96.042
95.979
95.954
95.984
96
95.993
96.004
95.979
95.955
95.966
96.006
96.024
96.01
96.031
96.023
96.003
95.992
95.978
95.974
95.99
95.964
95.975
96.005
96.008
96.025
96.022
96.07
96.088
96.038
96.036
95.989
96.015
96.024
96.038
96.057
96.097
96.083
96.074
96.084
96.103
96.069
96.051
96.048
95.984
96.014
95.988
96.017
95.996
96.012
96.032
96.025
96.037
96.032
96.043
96.014
95.995
96.03
96.012
96.017
95.977
95.969
95.952
95.948
95.976
96.002
96.03
96.032
96.043
96.014
96.002
96.033
96.053
96.06
96.026
96.032
96.04
96.027
96.032
96.094
96.076
96.032
95.964
95.947
95.934
95.909
95.965
95.992
96.009
96.018
95.946
95.991
95.993
95.971
95.922
95.929
95.986
95.995
96.017
96.011
96.036
95.996
96.02
96.031
96.025
96.028
96.066
96.062
96.08
96.043
96.069
96.11
96.088
96.057
96.03
96.045
96.023
96.019
95.984
96.01
95.991
96.013
96.031
96.025
96.03
96.021
96.01
96.038
96.036
96.007
96.045
96.016
96.026
96.003
95.995
96.005
96.031
96.021
96.027
96.02
96.019
95.989
95.986
96.024
96.002
95.969
96.01
96.038
96.055
96.016
96.053
96.035
96.003
95.985
95.995
96.011
96.016
96.008
96.052
96.033
96.034
96.014
96.023
95.974
95.992
95.965
95.965
95.941
95.914
95.873
95.858
95.872
95.893
95.938
95.958
95.907
95.888
95.892
95.836
95.839
95.835
95.854
95.877
95.907
95.909
95.909
95.95
95.999
95.99
95.994
95.971
95.973
95.994
95.98
95.984
95.986
95.972
95.96
96.009
95.984
95.973
95.937
95.939
95.953
95.943
95.955
95.94
95.975
95.976
95.997
96.051
96.058
96.087
96.088
96.075
96.047
96.034
96.061
96.078
96.048
96.04
96.005
96.012
96.035
96.015
95.945
95.966
96.047
96.057
96.061
96.064
96.083
96.129
96.159
96.143
96.135
96.132
96.102
96.124
96.12
96.151
96.136
96.168
96.11
96.148
96.101
96.069
96.065
96.025
96.035
96.046
96.076
96.061
96.067
96.069
96.082
96.092
96.062
96.101
96.085
96.057
96.029
96.057
96.049
96.113
96.1
96.09
96.095
96.059
96.049
96.007
96.032
96.037
96.005
96.006
95.996
96.03
96.062
96.074
96.082
96.096
96.071
96.075
96.061
96.078
96.069
96.11
96.107
96.132
96.122
96.077
96.081
96.071
96.032
96.036
96.04
96.029
96.061
96.037
96.012
96.011
96.02
96.006
95.999
95.972
96.024
96.07
96.028
96.074
96.047
96.037
96.048
96.037
96.068
96.093
96.048
96.018
95.998
96.009
95.998
96.015
96.02
95.994
95.997
95.979
95.965
96.002
95.961
95.914
95.931
95.898
95.901
95.913
95.912
95.904
95.905
95.941
95.929
95.949
95.937
95.955
95.94
95.973
95.98
96.02
96.027
96.047
96.075
96.081
